日期,买卖信号,Q25预测,Q75预测,Q25真实,Q75真实
2021-11-01,1,107.8,112.2,107.8,112.2
2021-11-02,1,107.90047730755745,112.30457842215165,107.90047730755745,112.30457842215165
2021-11-03,1,110.88667117121298,115.41265774962983,110.88667117121298,115.41265774962983
2021-11-04,1,109.8466162684665,114.33015162636309,109.8466162684665,114.33015162636309
2021-11-05,1,110.97975884567691,115.50954492101067,110.97975884567691,115.50954492101067
2021-11-08,1,112.07193766112663,116.64630246362158,112.07193766112663,116.64630246362158
2021-11-09,1,113.5634085671006,118.1986497331047,113.5634085671006,118.1986497331047
2021-11-10,1,110.89887230018729,115.4253568838684,110.89887230018729,115.4253568838684
2021-11-11,1,109.96094630093592,114.44914819077005,109.96094630093592,114.44914819077005
2021-11-12,1,110.54813711264399,115.06030597438456,110.54813711264399,115.06030597438456
2021-11-15,1,111.53071330794249,116.08298732051158,111.53071330794249,116.08298732051158
2021-11-16,1,114.47360437235616,119.14599638755439,114.47360437235616,119.14599638755439
2021-11-17,1,112.1437499039831,116.72104581843139,112.1437499039831,116.72104581843139
2021-11-18,1,114.19586182210396,118.85691740667964,114.19586182210396,118.85691740667964
2021-11-19,1,112.86313782280635,117.46979650945153,112.86313782280635,117.46979650945153
2021-11-22,1,115.60341488398889,120.32192161394762,115.60341488398889,120.32192161394762
2021-11-23,1,118.60051262310103,123.44134987302351,118.60051262310103,123.44134987302351
2021-11-24,1,119.33982409570173,124.21083732409771,119.33982409570173,124.21083732409771
2021-11-25,1,119.95434027396783,124.85043579535429,119.95434027396783,124.85043579535429
2021-11-26,1,119.00141412824355,123.85861470490657,119.00141412824355,123.85861470490657
2021-11-29,1,117.58265380698916,122.38194579911118,117.58265380698916,122.38194579911118
2021-11-30,1,117.03238739016392,121.80921952853795,117.03238739016392,121.80921952853795
2021-12-01,1,117.08154626950866,121.86038489275393,117.08154626950866,121.86038489275393
2021-12-02,1,115.23906362007752,119.9426988698766,115.23906362007752,119.9426988698766
2021-12-03,1,113.30024225783804,117.92474194183144,113.30024225783804,117.92474194183144
2021-12-06,1,112.36093556704785,116.94709620243756,112.36093556704785,116.94709620243756
2021-12-07,1,114.10393317954282,118.7612365746262,114.10393317954282,118.7612365746262
2021-12-08,1,114.7010610464669,119.38273700754719,114.7010610464669,119.38273700754719
2021-12-09,1,116.43868948269177,121.19128905341388,116.43868948269177,121.19128905341388
2021-12-10,1,117.42068748368847,122.21336860547167,117.42068748368847,122.21336860547167
2021-12-13,1,113.21540278337295,117.8364396316739,113.21540278337295,117.8364396316739
2021-12-14,1,110.5995783304864,115.11384683377156,110.5995783304864,115.11384683377156
2021-12-15,1,111.4888604070282,116.03942613792731,111.4888604070282,116.03942613792731
2021-12-16,1,110.6749216144974,115.19226535386466,110.6749216144974,115.19226535386466
2021-12-17,1,111.24304980296064,115.78358244797944,111.24304980296064,115.78358244797944
2021-12-20,1,109.38862718790034,113.85346911393708,109.38862718790034,113.85346911393708
2021-12-21,1,106.86479488809323,111.22662325087254,106.86479488809323,111.22662325087254
2021-12-22,1,104.93141474982814,109.21432963757623,104.93141474982814,109.21432963757623
2021-12-23,1,102.72371522826805,106.91651993146266,102.72371522826805,106.91651993146266
2021-12-24,1,101.32716735744353,105.46297010672694,101.32716735744353,105.46297010672694
2021-12-27,1,103.95974994672518,108.20300504659151,103.95974994672518,108.20300504659151
2021-12-28,1,106.84919647940374,111.21038817244063,106.84919647940374,111.21038817244063
2021-12-29,1,102.1800112903535,106.35062399608223,102.1800112903535,106.35062399608223
2021-12-30,1,101.04722177989976,105.17159817907935,101.04722177989976,105.17159817907935
2021-12-31,1,100.37933698426127,104.47645277953725,100.37933698426127,104.47645277953725
2022-01-03,1,101.35128168033987,105.48806868770069,101.35128168033987,105.48806868770069
2022-01-04,1,102.3228519616005,106.49929489880869,102.3228519616005,106.49929489880869
2022-01-05,1,102.91162135101168,107.1120956918693,102.91162135101168,107.1120956918693
2022-01-06,1,103.63405648767667,107.86401797696959,103.63405648767667,107.86401797696959
2022-01-07,1,105.35881317698839,109.65917289849811,105.35881317698839,109.65917289849811
2022-01-10,1,104.67160826902999,108.94391881062306,104.67160826902999,108.94391881062306
2022-01-11,1,102.20476113761413,106.37638404119022,102.20476113761413,106.37638404119022
2022-01-12,1,102.74824006098046,106.94204577775517,102.74824006098046,106.94204577775517
2022-01-13,1,103.6701808665196,107.90161682025509,103.6701808665196,107.90161682025509
2022-01-14,1,101.9980407859506,106.16122612415265,101.9980407859506,106.16122612415265
2022-01-17,1,102.38497593468175,106.5639545442606,102.38497593468175,106.5639545442606
2022-01-18,1,102.98277836641464,107.18615707524788,102.98277836641464,107.18615707524788
2022-01-19,1,100.95945354590802,105.08024756818998,100.95945354590802,105.08024756818998
2022-01-20,1,101.58030369626123,105.72643854100657,101.58030369626123,105.72643854100657
2022-01-21,1,100.79251973118048,104.90650012837153,100.79251973118048,104.90650012837153
2022-01-24,1,102.01534353958668,106.17923511263105,102.01534353958668,106.17923511263105
2022-01-25,1,100.32133098573622,104.41607918923567,100.32133098573622,104.41607918923567
2022-01-26,1,101.84662048975314,106.00362540770224,101.84662048975314,106.00362540770224
2022-01-27,1,102.32738889429436,106.50401701242882,102.32738889429436,106.50401701242882
2022-01-28,1,102.31404559206335,106.49012908561697,102.31404559206335,106.49012908561697
2022-01-31,1,100.05038297270657,104.13407207363336,100.05038297270657,104.13407207363336
2022-02-01,1,98.55196804487913,102.57449735283338,98.55196804487913,102.57449735283338
