日期,买卖信号,Q25预测,Q75预测,Q25真实,Q75真实
1970-01-01 00:00:00.000008521,0,98.0,102.0,98.0,102.0
1970-01-01 00:00:00.000008522,[1.],97.97882592404785,101.97796167604982,97.97882592404785,101.97796167604982
1970-01-01 00:00:00.000008523,[1.],97.98530751987305,101.98470782680666,97.98530751987305,101.98470782680666
1970-01-01 00:00:00.000008524,[1.],97.9411191156067,101.9387158142029,97.9411191156067,101.9387158142029
1970-01-01 00:00:00.000008525,[1.],98.03796661625671,102.03951627406312,98.03796661625671,102.03951627406312
1970-01-01 00:00:00.000008526,[1.],98.13439773429259,102.13988335610047,98.13439773429259,102.13988335610047
1970-01-01 00:00:00.000008527,[1.],98.0887092523285,102.09233003813782,98.0887092523285,102.09233003813782
1970-01-01 00:00:00.000008528,[1.],98.22021228784484,102.22920054449159,98.22021228784484,102.22920054449159
1970-01-01 00:00:00.000008529,[1.],98.12845262237244,102.13369558655091,98.12845262237244,102.13369558655091
1970-01-01 00:00:00.000008530,[1.],98.21947267166443,102.22843073989564,98.21947267166443,102.22843073989564
1970-01-01 00:00:00.000008531,[1.],98.51089404606628,102.53174686427306,98.51089404606628,102.53174686427306
1970-01-01 00:00:00.000008532,[1.],98.60952043543092,102.63439882055054,98.60952043543092,102.63439882055054
1970-01-01 00:00:00.000008533,[1.],98.53732213759767,102.55925365341798,98.53732213759767,102.55925365341798
1970-01-01 00:00:00.000008534,[1.],98.43377004880372,102.4514749487549,98.43377004880372,102.4514749487549
1970-01-01 00:00:00.000008535,[1.],98.57209077501527,102.59544141889346,98.57209077501527,102.59544141889346
1970-01-01 00:00:00.000008536,[1.],98.32349575262148,102.33669966089175,98.32349575262148,102.33669966089175
1970-01-01 00:00:00.000008537,[1.],97.8891112220154,101.8845851494446,97.8891112220154,101.8845851494446
1970-01-01 00:00:00.000008538,[1.],98.41731019992679,102.43434326931157,98.41731019992679,102.43434326931157
1970-01-01 00:00:00.000008539,[1.],98.87079832320866,102.90634111191106,98.87079832320866,102.90634111191106
1970-01-01 00:00:00.000008540,[1.],99.7517405541016,103.82324016855473,99.7517405541016,103.82324016855473
1970-01-01 00:00:00.000008541,[1.],99.25024671196903,103.30127719000859,99.25024671196903,103.30127719000859
1970-01-01 00:00:00.000008542,[1.],100.10265034216617,104.18847280511174,100.10265034216617,104.18847280511174
1970-01-01 00:00:00.000008543,[1.],101.33848331264959,105.47474793765569,101.33848331264959,105.47474793765569
1970-01-01 00:00:00.000008544,[1.],101.28712986155094,105.42129842732854,101.28712986155094,105.42129842732854
1970-01-01 00:00:00.000008545,[1.],102.16266542559514,106.33257013684393,102.16266542559514,106.33257013684393
1970-01-01 00:00:00.000008546,[1.],102.2245645057221,106.39699571003729,102.2245645057221,106.39699571003729
