日期,买卖信号,Q25预测,Q75预测,Q25真实,Q75真实
2021-11-01,1,490.0,510.0,490.0,510.0
2021-11-02,1,485.5223886668308,505.33962902057897,485.5223886668308,505.33962902057897
2021-11-03,1,490.99903229703335,511.0398091254837,490.99903229703335,511.0398091254837
2021-11-04,1,494.26664376365693,514.4407924887041,494.26664376365693,514.4407924887041
2021-11-05,1,489.6928450625762,509.6803081263548,489.6928450625762,509.6803081263548
2021-11-08,1,484.03028574241733,503.78662393598546,484.03028574241733,503.78662393598546
2021-11-09,1,487.7285899874809,507.6358793747251,487.7285899874809,507.6358793747251
2021-11-10,1,488.71532331434213,508.66288753125406,488.71532331434213,508.66288753125406
2021-11-11,1,476.9462286945631,496.4134217025044,476.9462286945631,496.4134217025044
2021-11-12,1,470.2611439696916,489.45547637661775,470.2611439696916,489.45547637661775
2021-11-15,1,473.39436149453985,492.7165803310517,473.39436149453985,492.7165803310517
2021-11-16,1,475.7922507514863,495.21234261889384,475.7922507514863,495.21234261889384
2021-11-17,1,474.97123839052995,494.35781954932713,474.97123839052995,494.35781954932713
2021-11-18,1,474.86224519444494,494.24437765136105,474.86224519444494,494.24437765136105
2021-11-19,1,471.3044156943751,490.5413306206762,471.3044156943751,490.5413306206762
2021-11-22,1,485.53227882388245,505.3499228575103,485.53227882388245,505.3499228575103
2021-11-23,1,477.7954355538029,497.297290066203,477.7954355538029,497.297290066203
2021-11-24,1,465.4239888129989,484.4208863155703,465.4239888129989,484.4208863155703
2021-11-25,1,476.81083820824773,496.2725050738905,476.81083820824773,496.2725050738905
2021-11-26,1,477.04749033790955,496.5188164741508,477.04749033790955,496.5188164741508
2021-11-29,1,466.07115765741855,485.09447021486426,466.07115765741855,485.09447021486426
2021-11-30,1,457.8526518307499,476.5405151707805,457.8526518307499,476.5405151707805
2021-12-01,1,457.74611560862473,476.42963053142574,457.74611560862473,476.42963053142574
2021-12-02,1,448.59050159763876,466.9003179893791,448.59050159763876,466.9003179893791
2021-12-03,1,446.71680964311486,464.95014881222164,446.71680964311486,464.95014881222164
2021-12-06,1,437.33316048384614,455.18349356481946,437.33316048384614,455.18349356481946
2021-12-07,1,429.73017958898146,447.270186919144,429.73017958898146,447.270186919144
2021-12-08,1,435.87586139263385,453.6667128780475,435.87586139263385,453.6667128780475
2021-12-09,1,435.3634487538917,453.1333854377241,435.3634487538917,453.1333854377241
2021-12-10,1,439.52817093326234,457.4680962774771,439.52817093326234,457.4680962774771
2021-12-13,1,442.0281097784551,460.0700734428818,442.0281097784551,460.0700734428818
2021-12-14,1,435.1986943788858,452.9619063943506,435.1986943788858,452.9619063943506
2021-12-15,1,436.3316756170282,454.141131764662,436.3316756170282,454.141131764662
2021-12-16,1,440.20369578066874,458.1711935676348,440.20369578066874,458.1711935676348
2021-12-17,1,433.76426762041905,451.468931604926,433.76426762041905,451.468931604926
2021-12-20,1,426.1439430677564,443.53757339705265,426.1439430677564,443.53757339705265
2021-12-21,1,425.04494760566024,442.39372097731984,425.04494760566024,442.39372097731984
2021-12-22,1,448.6606717311498,466.9733522099723,448.6606717311498,466.9733522099723
2021-12-23,1,441.2262740045678,459.2355096782237,441.2262740045678,459.2355096782237
2021-12-24,1,447.6135288102031,465.88346876163996,447.6135288102031,465.88346876163996
2021-12-27,1,462.6997238820583,481.58542689765255,462.6997238820583,481.58542689765255
2021-12-28,1,469.9014048805749,489.08105405937386,469.9014048805749,489.08105405937386
2021-12-29,1,476.386752054124,495.8311092808229,476.386752054124,495.8311092808229
2021-12-30,1,474.81848944014115,494.19883594790207,474.81848944014115,494.19883594790207
2021-12-31,1,474.10037821526277,493.45141406078375,474.10037821526277,493.45141406078375
2022-01-03,1,476.70338346249594,496.1606644201488,476.70338346249594,496.1606644201488
2022-01-04,1,494.86438634736606,515.0629327288913,494.86438634736606,515.0629327288913
2022-01-05,1,507.84857036213856,528.5770834381442,507.84857036213856,528.5770834381442
