日期,买卖信号,Q25预测,Q75预测,Q25真实,Q75真实
2020-01-02,1,567.7629760742187,590.9369750976563,567.7629760742187,590.9369750976563
2020-01-03,1,573.4175952148437,596.8223950195313,573.4175952148437,596.8223950195313
2020-01-06,1,572.790380859375,596.169580078125,572.790380859375,596.169580078125
2020-01-07,1,570.2424047851563,593.5176049804687,570.2424047851563,593.5176049804687
2020-01-08,1,572.1239880371094,595.4759875488281,572.1239880371094,595.4759875488281
2020-01-09,1,577.2101904296875,600.7697900390625,577.2101904296875,600.7697900390625
2020-01-10,1,582.12,605.88,582.12,605.88
2020-01-13,1,583.0608215332031,606.8592224121094,583.0608215332031,606.8592224121094
2020-01-14,1,574.77,598.23,574.77,598.23
2020-01-15,1,574.5151904296874,597.9647900390626,574.5151904296874,597.9647900390626
2020-01-16,1,583.2175952148438,607.0223950195312,583.2175952148438,607.0223950195312
2020-01-17,1,576.24,599.76,576.24,599.76
2020-01-21,1,578.2,601.8,578.2,601.8
2020-01-22,1,579.6994287109375,603.3606298828125,579.6994287109375,603.3606298828125
2020-01-23,1,584.0898095703125,607.9302099609375,584.0898095703125,607.9302099609375
2020-01-24,1,580.1208215332031,603.7992224121094,580.1208215332031,603.7992224121094
2020-01-27,1,582.0710119628906,605.8290124511719,582.0710119628906,605.8290124511719
2020-01-28,1,590.5186071777343,614.6214074707032,590.5186071777343,614.6214074707032
2020-01-29,1,590.6263928222656,614.7335925292969,590.6263928222656,614.7335925292969
2020-01-30,1,590.9399999999999,615.0600000000001,590.9399999999999,615.0600000000001
2020-01-31,1,577.935380859375,601.524580078125,577.935380859375,601.524580078125
2020-02-03,1,591.5279760742187,615.6719750976563,591.5279760742187,615.6719750976563
2020-02-04,1,595.6929760742188,620.0069750976562,595.6929760742188,620.0069750976562
2020-02-05,1,589.2348095703124,613.2852099609376,589.2348095703124,613.2852099609376
2020-02-06,1,591.655380859375,615.804580078125,591.655380859375,615.804580078125
2020-02-07,1,593.88,618.12,593.88,618.12
2020-02-10,1,599.7894287109375,624.2706298828125,599.7894287109375,624.2706298828125
2020-02-11,1,601.2986071777343,625.8414074707032,601.2986071777343,625.8414074707032
2020-02-12,1,610.6772143554688,635.6028149414062,610.6772143554688,635.6028149414062
2020-02-13,1,623.035,648.465,623.035,648.465
2020-02-14,1,635.6770239257812,661.6230249023438,635.6770239257812,661.6230249023438
2020-02-18,1,630.7182263183594,656.4618273925781,630.7182263183594,656.4618273925781
2020-02-19,1,630.8455712890625,656.5943701171875,630.8455712890625,656.5943701171875
2020-02-20,1,635.4222143554688,661.3578149414062,635.4222143554688,661.3578149414062
2020-02-21,1,642.8701904296875,669.1097900390625,642.8701904296875,669.1097900390625
2020-02-24,1,632.0020239257813,657.7980249023437,632.0020239257813,657.7980249023437
2020-02-25,1,619.340380859375,644.619580078125,619.340380859375,644.619580078125
2020-02-26,1,617.2432263183593,642.4368273925782,617.2432263183593,642.4368273925782
2020-02-27,1,585.5401904296875,609.4397900390625,585.5401904296875,609.4397900390625
2020-02-28,1,561.3439880371094,584.2559875488281,561.3439880371094,584.2559875488281
2020-03-02,1,606.5024047851563,631.2576049804687,606.5024047851563,631.2576049804687
2020-03-03,1,602.8567736816406,627.4631726074219,602.8567736816406,627.4631726074219
2020-03-04,1,632.5801904296875,658.3997900390625,632.5801904296875,658.3997900390625
2020-03-05,1,604.3365832519531,629.0033825683594,604.3365832519531,629.0033825683594
2020-03-06,1,596.4965832519531,620.8433825683594,596.4965832519531,620.8433825683594
2020-03-09,1,562.5787976074218,585.5411975097657,562.5787976074218,585.5411975097657
2020-03-10,1,598.0744287109375,622.4856298828125,598.0744287109375,622.4856298828125
