日期,买卖信号,Q25预测,Q75预测,Q25真实,Q75真实
1970-01-01 00:00:00.000000556,0,98.0,102.0,98.0,102.0
1970-01-01 00:00:00.000000557,[1.],98.02604037659896,102.0271032491132,98.02604037659896,102.0271032491132
1970-01-01 00:00:00.000000558,[1.],98.06546214485071,102.06813406913032,98.06546214485071,102.06813406913032
1970-01-01 00:00:00.000000559,[1.],98.1015917456995,102.1057383475648,98.1015917456995,102.1057383475648
1970-01-01 00:00:00.000000560,[1.],98.06825753551115,102.07104355736874,98.06825753551115,102.07104355736874
1970-01-01 00:00:00.000000561,[1.],98.11248278627184,102.1170739204054,98.11248278627184,102.1170739204054
1970-01-01 00:00:00.000000562,[1.],98.059816530883,102.06225802193946,98.059816530883,102.06225802193946
1970-01-01 00:00:00.000000563,[1.],98.1389790960238,102.14465171218805,98.1389790960238,102.14465171218805
1970-01-01 00:00:00.000000564,[1.],98.16732540401908,102.17415501234639,98.16732540401908,102.17415501234639
1970-01-01 00:00:00.000000565,[1.],98.50021200982015,102.52062882654751,98.50021200982015,102.52062882654751
1970-01-01 00:00:00.000000566,[1.],98.5475734686695,102.56992340616623,98.5475734686695,102.56992340616623
1970-01-01 00:00:00.000000567,[1.],98.6619641197707,102.6889830634348,98.6619641197707,102.6889830634348
1970-01-01 00:00:00.000000568,[1.],98.6787271690748,102.70643031883297,98.6787271690748,102.70643031883297
1970-01-01 00:00:00.000000569,[1.],99.05392852840066,103.09694601935578,99.05392852840066,103.09694601935578
1970-01-01 00:00:00.000000570,[1.],99.31663378016142,103.37037393445374,99.31663378016142,103.37037393445374
1970-01-01 00:00:00.000000571,[1.],99.27000621104449,103.3218431992504,99.27000621104449,103.3218431992504
1970-01-01 00:00:00.000000572,[1.],99.43894359026304,103.49767598170236,99.43894359026304,103.49767598170236
1970-01-01 00:00:00.000000573,[1.],99.71600319592518,103.78604414269763,99.71600319592518,103.78604414269763
1970-01-01 00:00:00.000000574,[1.],99.57982638597365,103.64430909560524,99.57982638597365,103.64430909560524
1970-01-01 00:00:00.000000575,[1.],99.20429451719222,103.25344939544497,99.20429451719222,103.25344939544497
1970-01-01 00:00:00.000000576,[1.],99.12347296611388,103.16932900554711,99.12347296611388,103.16932900554711
1970-01-01 00:00:00.000000577,[1.],98.75859210299954,102.78955504597913,98.75859210299954,102.78955504597913
1970-01-01 00:00:00.000000578,[1.],98.7446433592312,102.77503696573045,98.7446433592312,102.77503696573045
1970-01-01 00:00:00.000000579,[1.],98.70082463377877,102.72942972087178,98.70082463377877,102.72942972087178
1970-01-01 00:00:00.000000580,[1.],98.93312554089978,102.97121229767122,98.93312554089978,102.97121229767122
1970-01-01 00:00:00.000000581,[1.],98.55289314497712,102.57546021211904,98.55289314497712,102.57546021211904
1970-01-01 00:00:00.000000582,[1.],98.43571260510582,102.45349679306933,98.43571260510582,102.45349679306933
1970-01-01 00:00:00.000000583,[1.],98.87521150301929,102.91093442150988,98.87521150301929,102.91093442150988
1970-01-01 00:00:00.000000584,[1.],98.99690218740594,103.03759207260617,98.99690218740594,103.03759207260617
1970-01-01 00:00:00.000000585,[1.],99.31572116685912,103.36942407162887,99.31572116685912,103.36942407162887
1970-01-01 00:00:00.000000586,[1.],98.73462896602268,102.76461382177871,98.73462896602268,102.76461382177871
1970-01-01 00:00:00.000000587,[1.],98.80885056301138,102.84186487170571,98.80885056301138,102.84186487170571
1970-01-01 00:00:00.000000588,[1.],100.00535803626433,104.08720938468328,100.00535803626433,104.08720938468328
1970-01-01 00:00:00.000000589,[1.],99.03936558127427,103.08178866622424,99.03936558127427,103.08178866622424
1970-01-01 00:00:00.000000590,[1.],99.09895935271047,103.14381483649458,99.09895935271047,103.14381483649458
1970-01-01 00:00:00.000000591,[1.],99.77601028708047,103.84850050287967,99.77601028708047,103.84850050287967
1970-01-01 00:00:00.000000592,[1.],101.24197409196817,105.37429956510972,101.24197409196817,105.37429956510972
1970-01-01 00:00:00.000000593,[1.],100.9194310756444,105.03859152771152,100.9194310756444,105.03859152771152
1970-01-01 00:00:00.000000594,[1.],100.59334896602546,104.69919994423059,100.59334896602546,104.69919994423059
1970-01-01 00:00:00.000000595,[1.],101.61407358592085,105.76158679350947,101.61407358592085,105.76158679350947
1970-01-01 00:00:00.000000596,[1.],101.03082107550408,105.15452805817772,101.03082107550408,105.15452805817772
1970-01-01 00:00:00.000000597,[1.],100.80770423346068,104.92230440625501,100.80770423346068,104.92230440625501
1970-01-01 00:00:00.000000598,[1.],101.99651427056035,106.1596373020118,101.99651427056035,106.1596373020118
1970-01-01 00:00:00.000000599,[1.],102.16299361994659,106.33291172688318,102.16299361994659,106.33291172688318
1970-01-01 00:00:00.000000600,[1.],101.1870708296275,105.31715535328577,101.1870708296275,105.31715535328577
1970-01-01 00:00:00.000000601,[1.],101.39305610170369,105.53154818748753,101.39305610170369,105.53154818748753
1970-01-01 00:00:00.000000602,[1.],100.7101977161148,104.82081803105828,100.7101977161148,104.82081803105828
1970-01-01 00:00:00.000000603,[1.],101.37889470161565,105.51680877106935,101.37889470161565,105.51680877106935
1970-01-01 00:00:00.000000604,[1.],102.16705749413015,106.3371414734824,102.16705749413015,106.3371414734824
1970-01-01 00:00:00.000000605,[1.],100.40770134107309,104.50597486519852,100.40770134107309,104.50597486519852
1970-01-01 00:00:00.000000606,[1.],102.0868235713886,106.25363269675142,102.0868235713886,106.25363269675142
1970-01-01 00:00:00.000000607,[1.],104.43755574596932,108.70031312335584,104.43755574596932,108.70031312335584
1970-01-01 00:00:00.000000608,[1.],106.92591314821412,111.29023613385552,106.92591314821412,111.29023613385552
1970-01-01 00:00:00.000000609,[1.],108.92102575807313,113.36678191146386,108.92102575807313,113.36678191146386
1970-01-01 00:00:00.000000610,[1.],107.92160332703772,112.32656672814129,107.92160332703772,112.32656672814129
1970-01-01 00:00:00.000000611,[1.],110.08815952026302,114.5815537863962,110.08815952026302,114.5815537863962
1970-01-01 00:00:00.000000612,[1.],110.61066417203628,115.12538515865,110.61066417203628,115.12538515865
1970-01-01 00:00:00.000000613,[1.],112.20386356469491,116.78361309794776,112.20386356469491,116.78361309794776
1970-01-01 00:00:00.000000614,[1.],112.47610967600181,117.06697129543045,112.47610967600181,117.06697129543045
1970-01-01 00:00:00.000000615,[1.],114.50864397096798,119.18246617386463,114.50864397096798,119.18246617386463
1970-01-01 00:00:00.000000616,[1.],112.83387964305739,117.43934411828421,112.83387964305739,117.43934411828421
