日期,买卖信号,Q25预测,Q75预测,Q25真实,Q75真实
1970-01-01 00:00:00.000012613,0,98.0,102.0,98.0,102.0
1970-01-01 00:00:00.000012614,[1.],97.991245487854,101.99088816082764,97.991245487854,101.99088816082764
1970-01-01 00:00:00.000012615,[1.],98.0071920569458,102.00748561029053,98.0071920569458,102.00748561029053
1970-01-01 00:00:00.000012616,[1.],98.10799765626219,102.11240572386474,98.10799765626219,102.11240572386474
1970-01-01 00:00:00.000012617,[1.],97.87302016871948,101.86783731846313,97.87302016871948,101.86783731846313
1970-01-01 00:00:00.000012618,[1.],98.11330280258177,102.1179274067688,98.11330280258177,102.1179274067688
1970-01-01 00:00:00.000012619,[1.],97.73251167550048,101.72159378470458,97.73251167550048,101.72159378470458
1970-01-01 00:00:00.000012620,[1.],97.74985762196654,101.73964772898559,97.74985762196654,101.73964772898559
1970-01-01 00:00:00.000012621,[1.],97.91361384876706,101.91008788341063,97.91361384876706,101.91008788341063
1970-01-01 00:00:00.000012622,[1.],97.68544520371701,101.67260623244015,97.68544520371701,101.67260623244015
1970-01-01 00:00:00.000012623,[1.],97.8978143601257,101.89364351768185,97.8978143601257,101.89364351768185
1970-01-01 00:00:00.000012624,[1.],97.04833010216672,101.00948643286739,97.04833010216672,101.00948643286739
1970-01-01 00:00:00.000012625,[1.],95.77742557578121,99.6867082523437,95.77742557578121,99.6867082523437
1970-01-01 00:00:00.000012626,[1.],95.21761717189938,99.10405052585446,95.21761717189938,99.10405052585446
1970-01-01 00:00:00.000012627,[1.],96.42057814426266,100.35611194606932,96.42057814426266,100.35611194606932
1970-01-01 00:00:00.000012628,[1.],97.19068075164182,101.15764731293334,97.19068075164182,101.15764731293334
1970-01-01 00:00:00.000012629,[1.],96.1761577328552,100.1017151913391,96.1761577328552,100.1017151913391
1970-01-01 00:00:00.000012630,[1.],96.16638962921138,100.09154838958736,96.16638962921138,100.09154838958736
1970-01-01 00:00:00.000012631,[1.],97.12642983391109,101.09077390876462,97.12642983391109,101.09077390876462
1970-01-01 00:00:00.000012632,[1.],97.36160981072383,101.3355530683044,97.36160981072383,101.3355530683044
1970-01-01 00:00:00.000012633,[1.],96.37256171010127,100.30613565745234,96.37256171010127,100.30613565745234
1970-01-01 00:00:00.000012634,[1.],95.90227892519528,99.8166576568359,95.90227892519528,99.8166576568359
1970-01-01 00:00:00.000012635,[1.],96.31744665156246,100.24877100468747,96.31744665156246,100.24877100468747
1970-01-01 00:00:00.000012636,[1.],98.93122153778073,102.96923058013913,98.93122153778073,102.96923058013913
1970-01-01 00:00:00.000012637,[1.],101.72216909633785,105.87409436557614,101.72216909633785,105.87409436557614
1970-01-01 00:00:00.000012638,[1.],100.57222487684322,104.67721364732662,100.57222487684322,104.67721364732662
1970-01-01 00:00:00.000012639,[1.],102.58694414822996,106.7741663583618,102.58694414822996,106.7741663583618
1970-01-01 00:00:00.000012640,[1.],102.51741638209838,106.70180072422484,102.51741638209838,106.70180072422484
1970-01-01 00:00:00.000012641,[1.],103.34547273100584,107.56365529145505,103.34547273100584,107.56365529145505
1970-01-01 00:00:00.000012642,[1.],102.0262203331909,106.19055585699462,102.0262203331909,106.19055585699462
1970-01-01 00:00:00.000012643,[1.],101.33783567270507,105.47407386342772,101.33783567270507,105.47407386342772
1970-01-01 00:00:00.000012644,[1.],100.85761870233982,104.97425620039452,100.85761870233982,104.97425620039452
1970-01-01 00:00:00.000012645,[-1.],100.6874105210654,104.79710074641503,100.6874105210654,104.79710074641503
1970-01-01 00:00:00.000012646,[1.],100.08309188992527,104.16811604869773,100.08309188992527,104.16811604869773
1970-01-01 00:00:00.000012647,[-1.],98.38220290208956,102.39780302054221,98.38220290208956,102.39780302054221
1970-01-01 00:00:00.000012648,[1.],94.6658124693015,98.52972318233421,94.6658124693015,98.52972318233421
1970-01-01 00:00:00.000012649,[-0.7959904],90.67590194117425,94.37695916326298,90.67590194117425,94.37695916326298
1970-01-01 00:00:00.000012650,[1.],91.10563119618521,94.82422838786624,91.10563119618521,94.82422838786624
1970-01-01 00:00:00.000012651,[-1.],85.96196600565176,89.47061767935185,85.96196600565176,89.47061767935185
1970-01-01 00:00:00.000012652,[1.],82.18797127933341,85.54258235195927,82.18797127933341,85.54258235195927
1970-01-01 00:00:00.000012653,[-0.5430086],86.33290430964445,89.856696322283,86.33290430964445,89.856696322283
1970-01-01 00:00:00.000012654,[1.],83.75004376883591,87.1684129022578,83.75004376883591,87.1684129022578
1970-01-01 00:00:00.000012655,[-1.],84.46881869288377,87.9165255783076,84.46881869288377,87.9165255783076
1970-01-01 00:00:00.000012656,[1.],77.67947386269114,80.85006463259691,77.67947386269114,80.85006463259691
1970-01-01 00:00:00.000012657,[-1.],78.2424032914265,81.43597077270921,78.2424032914265,81.43597077270921
1970-01-01 00:00:00.000012658,[1.],67.75465738418902,70.52015360395183,67.75465738418902,70.52015360395183
1970-01-01 00:00:00.000012659,[-1.],68.85993982200335,71.67054961065656,68.85993982200335,71.67054961065656
1970-01-01 00:00:00.000012660,[1.],56.36182864476513,58.66231144659228,56.36182864476513,58.66231144659228
1970-01-01 00:00:00.000012661,[-1.],46.49138975751843,48.388997502723264,46.49138975751843,48.388997502723264
1970-01-01 00:00:00.000012662,[1.],51.06742898745007,53.15181384408069,51.06742898745007,53.15181384408069
1970-01-01 00:00:00.000012663,[0.462672],38.8909894740083,40.478376799478035,38.8909894740083,40.478376799478035
1970-01-01 00:00:00.000012664,[-1.],37.30244528178113,38.824994068792606,37.30244528178113,38.824994068792606
1970-01-01 00:00:00.000012665,[1.],30.62671820978711,31.87678834079883,30.62671820978711,31.87678834079883
1970-01-01 00:00:00.000012666,[-1.],29.412775559237794,30.613297010635257,29.412775559237794,30.613297010635257
1970-01-01 00:00:00.000012667,[1.],28.60187831670698,29.76930192147053,28.60187831670698,29.76930192147053
1970-01-01 00:00:00.000012668,[-0.6493236],31.717503253237496,33.012095222757395,31.717503253237496,33.012095222757395
1970-01-01 00:00:00.000012669,[1.],38.340809339213514,39.9057403326508,38.340809339213514,39.9057403326508
1970-01-01 00:00:00.000012670,[-1.],47.35871234553524,49.29172101269994,47.35871234553524,49.29172101269994
1970-01-01 00:00:00.000012671,[1.],53.86663792727107,56.06527621001683,53.86663792727107,56.06527621001683
1970-01-01 00:00:00.000012672,[-1.],48.51297005677242,50.49309128357946,48.51297005677242,50.49309128357946
1970-01-01 00:00:00.000012673,[1.],45.61178945262203,47.47349514456578,45.61178945262203,47.47349514456578
1970-01-01 00:00:00.000012674,[-0.45313078],44.68826579721095,46.51227664607671,44.68826579721095,46.51227664607671
1970-01-01 00:00:00.000012675,[1.],39.16305151404329,40.761543412575676,39.16305151404329,40.761543412575676
1970-01-01 00:00:00.000012676,[-1.],37.00866058563753,38.51921816056151,37.00866058563753,38.51921816056151
1970-01-01 00:00:00.000012677,[1.],37.381935039670424,38.90772830659574,37.381935039670424,38.90772830659574
1970-01-01 00:00:00.000012678,[-0.7125554],44.47729986210824,46.29269985648001,44.47729986210824,46.29269985648001
1970-01-01 00:00:00.000012679,[1.],42.327275046905115,44.05491892637063,42.327275046905115,44.05491892637063
1970-01-01 00:00:00.000012680,[-1.],43.855224621908164,45.64523379014932,43.855224621908164,45.64523379014932
1970-01-01 00:00:00.000012681,[1.],45.337427993383756,47.18793525841983,45.337427993383756,47.18793525841983
1970-01-01 00:00:00.000012682,[-1.],44.03386846734006,45.83116922110904,44.03386846734006,45.83116922110904
1970-01-01 00:00:00.000012683,[1.],42.142868446737644,43.86298552619632,42.142868446737644,43.86298552619632
1970-01-01 00:00:00.000012684,[-1.],43.579251253243996,45.35799620235599,43.579251253243996,45.35799620235599
1970-01-01 00:00:00.000012685,[1.],40.07333964440305,41.70898616050114,40.07333964440305,41.70898616050114
1970-01-01 00:00:00.000012686,[-1.],45.77689258642881,47.645337181793245,45.77689258642881,47.645337181793245
1970-01-01 00:00:00.000012687,[1.],42.68731850384604,44.42965803461527,42.68731850384604,44.42965803461527
1970-01-01 00:00:00.000012688,[-1.],40.59339195671164,42.250265097801915,40.59339195671164,42.250265097801915
1970-01-01 00:00:00.000012689,[1.],40.18781750127646,41.828136582961214,40.18781750127646,41.828136582961214
1970-01-01 00:00:00.000012690,[-0.7125739],40.99094414020084,42.664043901025366,40.99094414020084,42.664043901025366
1970-01-01 00:00:00.000012691,[1.],38.38359706413413,39.95027449532328,38.38359706413413,39.95027449532328
1970-01-01 00:00:00.000012692,[-1.],38.29601378209983,39.85911638545084,38.29601378209983,39.85911638545084
1970-01-01 00:00:00.000012693,[1.],39.07427916531516,40.66914770267496,39.07427916531516,40.66914770267496
1970-01-01 00:00:00.000012694,[-1.],41.288497147209085,42.97374192872782,41.288497147209085,42.97374192872782
1970-01-01 00:00:00.000012695,[1.],41.88703674787364,43.5967117171746,41.88703674787364,43.5967117171746
1970-01-01 00:00:00.000012696,[-1.],39.68903112298655,41.308991576986,39.68903112298655,41.308991576986
1970-01-01 00:00:00.000012697,[1.],39.12057214055247,40.71733018710563,39.12057214055247,40.71733018710563
1970-01-01 00:00:00.000012698,[-0.6498394],37.358298035408176,38.88312652664933,37.358298035408176,38.88312652664933
1970-01-01 00:00:00.000012699,[1.],36.30311077113307,37.78487039444463,36.30311077113307,37.78487039444463
1970-01-01 00:00:00.000012700,[-1.],38.25758398938564,39.81911802976873,38.25758398938564,39.81911802976873
1970-01-01 00:00:00.000012701,[1.],39.680609078621174,41.30022577570776,39.680609078621174,41.30022577570776
1970-01-01 00:00:00.000012702,[-1.],38.376781757588454,39.943181013000235,38.376781757588454,39.943181013000235
1970-01-01 00:00:00.000012703,[1.],37.27836263364436,38.79992845542577,37.27836263364436,38.79992845542577
1970-01-01 00:00:00.000012704,[-1.],36.20751608664119,37.68537388609593,36.20751608664119,37.68537388609593
1970-01-01 00:00:00.000012705,[1.],36.50960302851742,37.99979090723241,36.50960302851742,37.99979090723241
1970-01-01 00:00:00.000012706,[-0.7125742],35.77700902914701,37.23729511196933,35.77700902914701,37.23729511196933
1970-01-01 00:00:00.000012707,[1.],40.37899175696927,42.027113869498635,40.37899175696927,42.027113869498635
1970-01-01 00:00:00.000012708,[-1.],38.93608444494535,40.52531238147374,38.93608444494535,40.52531238147374
1970-01-01 00:00:00.000012709,[1.],39.79338166856595,41.41760132850742,39.79338166856595,41.41760132850742
1970-01-01 00:00:00.000012710,[-1.],41.42970790080472,43.120716386551855,41.42970790080472,43.120716386551855
1970-01-01 00:00:00.000012711,[1.],40.99027249901322,42.663344845911716,40.99027249901322,42.663344845911716
1970-01-01 00:00:00.000012712,[-1.],43.06409342545365,44.82181152445176,43.06409342545365,44.82181152445176
1970-01-01 00:00:00.000012713,[1.],44.48790765154694,46.30374061691621,44.48790765154694,46.30374061691621
1970-01-01 00:00:00.000012714,[-1.],44.57276163358125,46.392058026788646,44.57276163358125,46.392058026788646
1970-01-01 00:00:00.000012715,[1.],43.390510616796455,45.161551866461615,43.390510616796455,45.161551866461615
1970-01-01 00:00:00.000012716,[-1.],44.98254955562702,46.81857198646894,44.98254955562702,46.81857198646894
1970-01-01 00:00:00.000012717,[1.],45.551437694619935,47.41068004950239,45.551437694619935,47.41068004950239
1970-01-01 00:00:00.000012718,[-1.],51.25161130980548,53.34351381224653,51.25161130980548,53.34351381224653
1970-01-01 00:00:00.000012719,[1.],54.5470952276139,56.77350727772059,54.5470952276139,56.77350727772059
1970-01-01 00:00:00.000012720,[-1.],60.59184691839454,63.0649835273086,60.59184691839454,63.0649835273086
1970-01-01 00:00:00.000012721,[1.],67.98274905777869,70.75755514176966,67.98274905777869,70.75755514176966
1970-01-01 00:00:00.000012722,[-1.],64.05776340378091,66.67236599169033,64.05776340378091,66.67236599169033
1970-01-01 00:00:00.000012723,[1.],60.12486175178198,62.578937741650634,60.12486175178198,62.578937741650634
1970-01-01 00:00:00.000012724,[-0.62941885],50.47461631496058,52.534804735979385,50.47461631496058,52.534804735979385
1970-01-01 00:00:00.000012725,[1.],56.26463598435878,58.56115173882241,56.26463598435878,58.56115173882241
1970-01-01 00:00:00.000012726,[-1.],56.673251123967546,58.986445047394795,56.673251123967546,58.986445047394795
1970-01-01 00:00:00.000012727,[1.],58.698160687418344,61.094003980782354,58.698160687418344,61.094003980782354
1970-01-01 00:00:00.000012728,[-1.],57.19550226891554,59.53001256560598,57.19550226891554,59.53001256560598
1970-01-01 00:00:00.000012729,[1.],57.11942937698134,59.450834657674456,57.11942937698134,59.450834657674456
1970-01-01 00:00:00.000012730,[-1.],55.605353207508045,57.87495946087573,55.605353207508045,57.87495946087573
1970-01-01 00:00:00.000012731,[1.],56.048636411466184,58.33633585683216,56.048636411466184,58.33633585683216
1970-01-01 00:00:00.000012732,[-0.64932173],55.86155211128944,58.141615462770645,55.86155211128944,58.141615462770645
1970-01-01 00:00:00.000012733,[1.],52.53423248102747,54.67848686800819,52.53423248102747,54.67848686800819
1970-01-01 00:00:00.000012734,[-1.],52.0122460807467,54.13519490036902,52.0122460807467,54.13519490036902
1970-01-01 00:00:00.000012735,[1.],50.56299959260584,52.626795494344854,50.56299959260584,52.626795494344854
1970-01-01 00:00:00.000012736,[-1.],57.59772097250391,59.948648359136726,57.59772097250391,59.948648359136726
1970-01-01 00:00:00.000012737,[1.],54.28315394789868,56.49879288454761,54.28315394789868,56.49879288454761
1970-01-01 00:00:00.000012738,[-1.],53.428309990894896,55.60905733746204,53.428309990894896,55.60905733746204
1970-01-01 00:00:00.000012739,[1.],53.5716083836317,55.7582046441881,53.5716083836317,55.7582046441881
1970-01-01 00:00:00.000012740,[-1.],55.6022699928358,57.871750400706645,55.6022699928358,57.871750400706645
1970-01-01 00:00:00.000012741,[1.],52.92883180632031,55.08919228821093,52.92883180632031,55.08919228821093
1970-01-01 00:00:00.000012742,[-1.],53.270352309280504,55.44465240353686,53.270352309280504,55.44465240353686
1970-01-01 00:00:00.000012743,[1.],51.257409070502646,53.34954821623745,51.257409070502646,53.34954821623745
1970-01-01 00:00:00.000012744,[-1.],52.73128621374606,54.883583610225486,52.73128621374606,54.883583610225486
1970-01-01 00:00:00.000012745,[1.],51.90522613831478,54.023806797021514,51.90522613831478,54.023806797021514
1970-01-01 00:00:00.000012746,[-1.],53.134746129916344,55.30351127807619,53.134746129916344,55.30351127807619
1970-01-01 00:00:00.000012747,[1.],55.4885386489646,57.75337696116724,55.4885386489646,57.75337696116724
1970-01-01 00:00:00.000012748,[-1.],52.849821029323486,55.00695658154077,52.849821029323486,55.00695658154077
1970-01-01 00:00:00.000012749,[1.],51.95073671112585,54.07117494423303,51.95073671112585,54.07117494423303
1970-01-01 00:00:00.000012750,[-0.64932173],51.591392424585806,53.69716354395666,51.591392424585806,53.69716354395666
1970-01-01 00:00:00.000012751,[1.],52.83536432911859,54.99190981193976,52.83536432911859,54.99190981193976
1970-01-01 00:00:00.000012752,[-1.],53.16532867883784,55.335342094300614,53.16532867883784,55.335342094300614
1970-01-01 00:00:00.000012753,[1.],52.17606099908421,54.30569614190397,52.17606099908421,54.30569614190397
1970-01-01 00:00:00.000012754,[-1.],51.40535155119907,53.50352916553373,51.40535155119907,53.50352916553373
1970-01-01 00:00:00.000012755,[1.],50.35403801245701,52.409304870108315,50.35403801245701,52.409304870108315
1970-01-01 00:00:00.000012756,[-1.],50.5324625682523,52.59501206083402,50.5324625682523,52.59501206083402
1970-01-01 00:00:00.000012757,[1.],49.10272101490757,51.106913709393595,49.10272101490757,51.106913709393595
1970-01-01 00:00:00.000012758,[-1.],47.94047885487644,49.89723309385099,47.94047885487644,49.89723309385099
1970-01-01 00:00:00.000012759,[1.],46.77101194720737,48.68003284301176,46.77101194720737,48.68003284301176
1970-01-01 00:00:00.000012760,[-1.],47.99011258855868,49.948892694214145,47.99011258855868,49.948892694214145
1970-01-01 00:00:00.000012761,[1.],48.81638804481785,50.808893679300205,48.81638804481785,50.808893679300205
1970-01-01 00:00:00.000012762,[-1.],51.44759377604343,53.547495562820714,51.44759377604343,53.547495562820714
1970-01-01 00:00:00.000012763,[1.],50.8320046087714,52.906780307088596,50.8320046087714,52.906780307088596
1970-01-01 00:00:00.000012764,[-1.],50.20819945895755,52.25751372258847,50.20819945895755,52.25751372258847
1970-01-01 00:00:00.000012765,[1.],52.97823572275455,55.14061269103024,52.97823572275455,55.14061269103024
1970-01-01 00:00:00.000012766,[-1.],53.181948573078046,55.352640351571026,53.181948573078046,55.352640351571026
1970-01-01 00:00:00.000012767,[1.],51.79580713838567,53.90992171546263,51.79580713838567,53.90992171546263
1970-01-01 00:00:00.000012768,[-1.],51.59146895038516,53.69724319325803,51.59146895038516,53.69724319325803
1970-01-01 00:00:00.000012769,[1.],52.57859799803837,54.72466322244809,52.57859799803837,54.72466322244809
1970-01-01 00:00:00.000012770,[-1.],50.844618403864175,52.919908950960675,50.844618403864175,52.919908950960675
1970-01-01 00:00:00.000012771,[1.],50.317519786240275,52.371296104046,50.317519786240275,52.371296104046
1970-01-01 00:00:00.000012772,[-0.8897494],50.04096425132157,52.083452588110205,50.04096425132157,52.083452588110205
1970-01-01 00:00:00.000012773,[1.],50.131063471361486,52.177229327335425,50.131063471361486,52.177229327335425
