日期,买卖信号,Q25预测,Q75预测,Q25真实,Q75真实
2022-01-10,0,98.0,102.0,98.0,102.0
2022-01-11,-1,97.32747650592785,101.3000265673943,97.32747650592785,101.3000265673943
2022-01-12,-1,95.25351800609343,99.14141670021971,95.25351800609343,99.14141670021971
2022-01-13,-1,93.79240543812907,97.62066688458333,93.79240543812907,97.62066688458333
2022-01-14,-1,92.90081546232238,96.69268548119268,92.90081546232238,96.69268548119268
2022-01-17,0,93.3605413664194,97.17117570790592,93.3605413664194,97.17117570790592
2022-01-18,1,95.02533979046963,98.90392508803983,95.02533979046963,98.90392508803983
2022-01-19,-1,91.47176525917554,95.20530669832557,91.47176525917554,95.20530669832557
2022-01-20,1,94.06011590628633,97.89930431062454,94.06011590628633,97.89930431062454
2022-01-21,1,95.87070051578262,99.78379033275333,95.87070051578262,99.78379033275333
2022-01-24,0,95.57165678575873,99.47254073619786,95.57165678575873,99.47254073619786
2022-01-25,1,97.7377362246669,101.72703158077577,97.7377362246669,101.72703158077577
2022-01-26,1,98.57269449049343,102.5960697758197,98.57269449049343,102.5960697758197
2022-01-27,0,98.76131565021579,102.79238975838787,98.76131565021579,102.79238975838787
2022-01-28,1,100.30730634784327,104.401482117143,100.30730634784327,104.401482117143
2022-01-31,0,100.51910282552359,104.62192334901434,100.51910282552359,104.62192334901434
2022-02-01,0,100.07494410890563,104.15963570518748,100.07494410890563,104.15963570518748
2022-02-02,0,100.39472506793047,104.49246894825416,100.39472506793047,104.49246894825416
2022-02-03,1,102.16528113283786,106.33529260764757,102.16528113283786,106.33529260764757
2022-02-04,1,103.22491460798008,107.43817642871397,103.22491460798008,107.43817642871397
2022-02-07,0,103.66497706006561,107.89620061353767,103.66497706006561,107.89620061353767
2022-02-08,1,105.66066271775557,109.97334282868437,105.66066271775557,109.97334282868437
2022-02-09,1,106.20076720596491,110.53549239804512,106.20076720596491,110.53549239804512
2022-02-10,0,106.26866634252345,110.60616292793257,106.26866634252345,110.60616292793257
2022-02-11,1,107.76780134514681,112.16648711433649,107.76780134514681,112.16648711433649
2022-02-14,1,109.27608746323547,113.73633593112264,109.27608746323547,113.73633593112264
2022-02-15,1,112.05301101368322,116.62660329995602,112.05301101368322,116.62660329995602
2022-02-16,-1,111.35032531746722,115.89523655491487,111.35032531746722,115.89523655491487
2022-02-17,-1,110.29541499077982,114.79726866387287,110.29541499077982,114.79726866387287
2022-02-18,0,110.67529233229794,115.19265120300398,110.67529233229794,115.19265120300398
2022-02-21,-1,108.36245152045366,112.78540872537015,108.36245152045366,112.78540872537015
2022-02-22,1,112.48248965056744,117.07361167712124,112.48248965056744,117.07361167712124
2022-02-23,1,114.91762485922887,119.60814015960555,114.91762485922887,119.60814015960555
2022-02-24,1,116.44212929694204,121.1948692682458,116.44212929694204,121.1948692682458
2022-02-25,0,115.95338905661296,120.6861804466788,115.95338905661296,120.6861804466788
2022-02-28,1,116.87516480518923,121.64557969519694,116.87516480518923,121.64557969519694
2022-03-01,0,117.24063574410897,122.0259678152971,117.24063574410897,122.0259678152971
2022-03-02,1,118.79337330854545,123.64208242317997,118.79337330854545,123.64208242317997
2022-03-03,1,119.87136682761816,124.76407567772502,119.87136682761816,124.76407567772502
2022-03-04,0,119.68257243538713,124.56757539193356,119.68257243538713,124.56757539193356
2022-03-07,0,119.39336331050825,124.26656181297798,119.39336331050825,124.26656181297798
2022-03-08,-1,117.84133998479106,122.6511905964152,117.84133998479106,122.6511905964152
2022-03-09,1,119.2905814520265,124.159584776599,119.2905814520265,124.159584776599
2022-03-10,1,121.87811515957534,126.85273210486415,121.87811515957534,126.85273210486415
2022-03-11,1,124.50262823703856,129.58436816508095,124.50262823703856,129.58436816508095
2022-03-14,-1,123.1109810000662,128.13591900006892,123.1109810000662,128.13591900006892
2022-03-15,1,124.38455934870687,129.46148013845,124.38455934870687,129.46148013845
2022-03-16,0,124.92048601637707,130.0192813639843,124.92048601637707,130.0192813639843
2022-03-17,-1,124.04525332076759,129.10832488488055,124.04525332076759,129.10832488488055
